smiles,score_Docking
O=C(Cc1ccc(N2CCn3cccc3c2)nc1)Nc1cncc(N)c1,0.0
O=C(NC(=O)c1ccc2c(c1F)-c1ccccc1-c1ccccc1c1ccccc1O2)c1cc2c(cc1F)-c1ccc(=O)[nH]c2c1,0.0
O=C(NCc1ccc2c(c1)C(=O)Nc1ccccc12)c1ccc2c(c1)C(=O)c1ccccc1-c1ccccc1-c1cccccc1-2,0.0
CC(=O)N(C)CC(=O)N[C@H]1C[C@H](NC(=O)c2ccnc3c(C)c)cccc23)C1,0.0
O=C(c1cc2ccc3cc(NCc4ccccc4)cccc3c1)NCC(F)(F)F,0.0
O=C(Nc1ccccc1)c1cc(Br)cc2c1CNCc1ccc21,0.0
O=C(NC(=O)c1cc2c(c(F)c1)-c1ccccc1-c1ccccc1-c1ccccc12)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1-c1ccccc12<pad>,0.0
O=C(NC(=O)c1ccc2c(c1)NC(=O)c1ccccc1-c1ccccc12)c1ccc2c(c1)OCO(=O)c1ccccc12,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1O)Brc1ccccc1-c1ccccc1-2)Nc1cc2c(cc1)-c1ccccc1-c1ccccc1-c1ccccc1-2,0.0
CC(C)C1(C(=O)N2CC[C@H](Nc3cc4c4nccc4cn3)C2)CCC1,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)Cc1ccccc1c1ccccc12)c1cc2c(cc1F)-c1ccccc1-c1ccccc1-c1cccc1c1ccccc12,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)-c1ccccc1c1ccccc1c1ccccc12)c1cc2c(c(=O)[nH]1)-c1ccccc1c1ccccc1c1ccccc12<pad>,0.0
O=C(NC(=O)Nc1cc2c(c(=O)[nH]1)Cc1ccccc1-c1ccccc1-2)c1ccc2c(c1)-c1ccccc1-c1ccccc1-c1ccccc1-ccccn12,0.0
O=C(NC(=O)c1ccc2c(c1F)-c1ccc(F)cc1-c1ccccc1c1ccccc1-2)c1cc2c(c(=O)[nH]1)-c1ccccc1c1ccccc1-c1ccccc12<pad>,0.0
CC1(NC(=O)[C@C[C@@H]2C[C@H]2c2ccccc2Cl)CN(c2ncccc2C#N)C1,0.0
Cc1ccccc1CC(NC(=O)N1C[C@@H]2CC(c3ccccc3)[C@@H]2C1)c1cccc1N,0.0
O=C(NC(=O)c1ccc2c(c1)-c1ccccc1c1ccccc1Oc1ccccc12)c1c2c(cccc1)-c1ccccc1-c1ccccc1-c1ccccc12,0.0
O=C(c1cc(-c2cc3c(cc2)S(=O)(=O)c2ccccc2-c2ccccc23)cc2c1NC(=O)Nc1ccccc1-c1ccccc1-c1ccccc12,0.0
Nc1ccc(NC(=O)c2ccc3c(c2)OCCNC3)c(-c2ncccc2)n1,0.0
O=C(CN=c1nc(Cl)cs1)Nc1cccc(-c2cccc(O)c2)c1,0.0
O=C(NC(=O)c1ccc(-c2cccc3c2C(=O)NC3)cc1)c1cc2c(cc1)ccc2-c1ccccc1,0.0
O=C(c1ccc2c(c1)C(=O)c1ccccc1-c1ccccc12)c1ccc2c(c1)CCc1ccccc1-c1ccccc12,0.0
Cn1cnc(NC(=O)NCC2(O)CN(c3ccc(F)cc3)C2)cc1-c1cccnc1,0.0
O=C(NC(=O)c1cc2c(cc1F)-c1ccccc1c1ccccc1c1ccccc13)c1ccccc1c1ccccc12,0.0
O=C(NC(=O)c1cc2c(c(F)c1F)-c1ccccc1-c1ccccc1-c1ccccc12)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1c1ccccc12<pad>,0.0
O=C(NC(=O)c1ccc2c(c1)-c1ccccc1-c1ccccc1-c1ccccc1-2)c1ccc2c(c1)-c1ccccc1-c1ccccc1-c1cccccc12,0.0
O=C(Nc1ccc2c(c1)-c1ccccc1c1ccccc1-2)c1ccc2c(c1)-c1ccccc1-c1ccccc1c1cccc12,0.0
Cc1cnc2cccc(C(=O)N3CC(N(C)C)(c4ccccc4)c41)c2,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1c1ccccc1-2)c1cccc2c1ccccc2c1ccccc1,0.0
Cc1cnc(-c2ccccn2)cc1C(=O)NCC(=O)c1cccc2c1cc(F)cc2=O,0.0
O=C(NC(=O)c1ccc2c(c1)-c1cccc(F)c1c1ccccc1-c1ccccc12)c1cc2c(c(F)c1F)-c1ccccc1-c1ccccc1-c1cccccc12,0.0
O=C(c1ccc2c(c1)C(=O)c1ccccc1-c1ccccc12)Nc1cc2c(cc1)ccc2,0.0
O=C(c1cc2ccccc2c(-c2ccc3c(c2)OC2CNC3)c1)c1ccc2c(c1)C(=O)Nc1ccccc1C2,0.0
Cc1ccccc1C(=O)N1CC2C(C1)N(C)C21CC2C)N1CCOc2ccccc21,0.0
Cc1[nH]ncc1C(=O)N1CC(CO)(NC(=O)c2oc1-c2ccc(F)cc2)C1,0.0
Cc1ccc2c(c1)OC(c1ccc(C(=O)N3CCC(C(=O)NC3)cc3)c2)N2,0.0
O=C(NC(=O)c1ccc2c(c1)CC(=O)Nc1ccccc1-c1ccccc12)c1cccc2c1Nc1ccccc1-c1ccccc1-2,0.0
O=C(NC(=O)c1ccc2c(c1F)-c1ccccc1c1ccccc1O-c1ccccc12)c1cc2c(cc1F)-c1ccccc1c1ccccc1-c1cccccc12,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1-c1ccccc12)c1cc2c(cc1)-c1ccccc1-c1ccccc1-c1ccccc1cc12<pad>,0.0
Cc1cc(-c2ccccc2)cc(-c2ccc3c(c2)CCn4ccnc4[C@@H]2C[C@H]3)n1,0.0
Cc1cccc2c(C(=O)N(C)Cc3ncn(C)c3Cl)n2c1,0.0
O=C1CC(c2cccc(-c3ccccc3)c2)Nc2ccccc2-c2ccccc21,0.0
O=C(NC(=O)NC(=O)c1ccc2c(c1)C(=O)Nc1ccccc1-c1ccccc1-2)c1ccc2c(c1)-c1ccccc1-c1ccccc1-c1ccccc1-c1c1ccc<pad>,0.0
Cc1ccc(C(=O)OC(=O)c2c[nH]c(-c3ccc4ccccc4c33)c2)cc1-c1cnccc1,0.0
O=C(NC(=O)c1cccc2c1-cc1ccccc1c1ccccc1c1ccccc1-2)c1cc2c(cc1F)-c1ccccc1-c1ccccc1-2,0.0
COc1ccc2c(c1F)CN(c1ccccc1C(=O)NCc1cccnc1)C1(CO)CC1,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1-c1ccccn12)c1cc2c(cc1F)-c1ccccc1-c1ccccc1-c1cccc1-2,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1-c1ccccc1-2)c1cc2c(cc1F)-c1ccccc1-c1ccccc1-c1ccccc1-2<pad>,0.0
O=C(c1cccc2c1Cc1ccccc12)NC(=O)c1ccc2c(c1)ccc2-c1ccccc1,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)C2)c1c2c(cc1F)C(=O)Nc1ccccc1-c1ccccc1-c1ccccc1-c1ccccc12,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)-c1ccc(F)cc1c1ccccc1-c1ccccc12)c1cc2c(cc1)-c1ccccc1-c1ccccc1-c1ccccc1-2<pad>,0.0
O=C(NC(=O)c1cc2c(cc1@H]c1ccccc1)C(=O)c1ccccc1-c1ccccc12)Nc1ccc2cc(F)cc2c1,0.0
Cc1cc(N2C[C@H](c3ccccc3)[C@H]2C)nc2c1C(2)CC(=O)N2C,0.0
Cc1cccc(NC2CN(C(=O)c3cc(C)c(N4CCC(N)CC4=O)Cl3)C2)c1,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1c1ccccc12)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1-c1cccc<pad>,0.0
O=C(NC(=O)N1CC2(CC2)c2cccc(F)n21)c1cc(-c2ccc3c(c2O)-c2ccccc23)ccc1F,0.0
O=C(NC(=O)c1cc2c(cc1)-c1ccccc1-c1ccccc1-c1ccccc12)c1cc2c3c(c1F)-c1ccccc1-c1ccccc1-c1ccccc1-2,0.0
CC(Nc1ccc(F)cc1)C(=O)Nc1cc(-c2ccc(F)c(F)c2)n(C)cc1=O,0.0
CC(CNC(=O)c1ccc2c(c1)cccc2ccc1ccc(=O)n1C)N1CC(F)C1,0.0
O=C(NC(=O)c1cc2c(cc1F)-c1ccccc1-c1ccccc1c1ccccc12)c1cc2c(c(=O)[nH]1)-c1ccc(F)cc1-c1ccccc1-c1ccccc1-<pad>,0.0
C[C@H]1[C@@H]2CC(n3cccc(Cl)c3=O)N(C(=O)c3cccc4ccccc34)C[C@@H]12,0.0
O=C(c1ccCc2c1C(=O)c1ccccc1-c1ccccc12)c1ccc2ccccc2c1,0.0
NC1(CCC(=O)N2C(=O)NCC3c4ccccc4CCC2)CC1,0.0
NC12CCC(c3cn(-c4ccc(C(=O)N4CCF)cc4)nn3)(CO1)Cc1ccccc1)C2,0.0
NCc1cccc(C(=O)Nc2ccc3c(c2)C2(C(=O)O)SC3)c1Cl,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1-c1ccccc1-2)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1-c1cc<pad>,0.0
Nc1ccccc1N1CCc2ccccc2C(NC(=O)NCC2CCOC2)C1=O,0.0
O=C(NC(=O)c1ccc2c(c1)C(=O)Nc1ccccc1-c1ccccc12)c1cc2c(=O)[nH]ccc1-c1ccccc1-c1ccccc12,0.0
O=C(NC(=O)c1cc(-c2ccccc2)c2c(c1)-c1ccccc1-c1ccccc12)Cc1cccc2cccccc1-c1ccccc12,0.0
O=C(NC(=O)c1cc(=O)[nH]2c(=O)[nH]c2c1)c1ccc2c(c1)-c1ccccc1-c1ccccc1-c1ccccc1-c1ccccc12,0.0
O=C(NC(=O)c1ccc2c(c1)-c1ccccc1-c1ccccc1Br)c1ccccc1-c1ccccc1-c1cccccc1-2,0.0
O=C(NC(=O)c1ccc2c(c1)-c1ccccc1-c1ccccc12)c1ccc2nc(-c3ccccc3)ccc12,0.0
O=C(NC(=O)c1cc2ccccc2cc1F)c1ccc(-c2ccccc2)cc1-c1cccc(-c2cccccc2)c1,0.0
Cc1cc(C)c2ccc(C(=O)Nc3ccc4c(c3)C(=O)c3ccccc4C3)cc2c1,0.0
CC1(c2ccccc2)COC2(CC3(CO-c4ccccc4)O2)CN(c3cccc(F)c2)c1=O,0.0
O=C(NC(=O)c1ccc2c(c1F)-c1ccccc1c1ccccc1-c1ccccc12)c1cc2c(c(=O)[nH]1)-c1cccnn1-c1ccccc12,0.0
O=C(NC(=O)NC(=O)c1ccc2c(c1)-c1ccccc1-c1ccccc1-c1ccccc12)c1ccc2c(c1)Oc1ccccc1-c1cccc12,0.0
Cc1ccc2c(c1F)cccc2NC(=O)c1cc2c(c(=O)n(-c3ccccc3)n1)-c1ccccc1c1ccccc12,0.0
Cc1ccc(-c2cc(-c3ccc4c(c3)C(=O)Nc4)ccc2)c(-c2ncccn2)c1C,0.0
O=C(NC(=O)c1ccc2c(c1F)-c1ccccc1-c1ccccc1c1cccc21)c1ccc2c(c1)-c1ccccc1c1ccccc1c1ccccc1-2,0.0
O=C(O)c1cc2c(c(F)c1)-c1ccccc1-c1ccccc1-c1ccc3c(c1F)-c1ccccc13,0.0
Cc1ccccc1C(=O)NCc1ccc2ccc(-c3c(F)ccc4c3F)cc12,0.0
Cc1ccc(C(=O)N2CCCN(C)c3cc(Cl)ccc32)c(F)c1Br,0.0
O=C(NC(=O)c1cc2c(cc1)C(=O)c1ccccc1-c1ccccc12)c1cc2c(cc1)NC(=O)c1ccccc1-c1ccccc1-c1cccccc1-2,0.0
Cc1ccc(C(=O)N[C@H]2[C@@H]3CN(C(=O)c4cccc(F)c4F)C[C@H]32)c(C)c1F,0.0
Cc1ccccc1Nc1ccc(C(C)C)cc1C(=O)Nc1ccc2c(c1)C(=O)NCCC2,0.0
O=C(NC(=O)c1ccc2c(c1F)-c1cccc(F)c1-c1ccccc1-c1ccccc12)c1ccc2c(c1)C(=O)c1ccccc13,0.0
Cc1ccc(-c2ccccc2)cc1-c1cc(=O)cc(C(=O)c2ccc(F)cc2)n[nH]1,0.0
O=C(NC(=O)c1ccc2c(c1)-c1ccccc1-c1ccccc1-c1ccccc12)c1cc2c(cc1F)-c1ccccc1-c1ccccc1-c1cccc12,0.0
c1ccc2c(c1)CCc1ccccc1-c1c(-c3ccccc3O)cccc12,0.0
O=C(NC(=O)c1cc2c(c(F)c1)-c1ccccc1-c1ccccc1-c1ccccc12)c1cc2c(cc1)N-c1ccccc1-c1ccccc1-c1cccc12,0.0
Cc1cc(C)cc(-n2ccc(C3CN(C4[C@H](C)OCC[C@H]343O)n2)c1,0.0
O=C(NC(=O)c1ccc2c(c1)C(=O)Nc1ccccc1-c1ccccc12)c1ccc2c(c1)-c1ccccc1-c1ccccc1c1ccccc1-c1cccccc12,0.0
Cc1cc(S)c(N2CCc3c3[nH]c3C2)nc1S(=O)(=O)N(C)C,0.0
Cc1ccc(-c2ccc(C)c3cccc(N4CCN(C)CCC4)c23)cc1F,0.0
O=C(NC(=O)c1cc2c(cc1F)-c1ccccc1-c1ccccc1-c1ccccc12)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1-c1cccc12,0.0
Cc1ccc(C(=O)N[C@H]2[C@@H]3CN(c4cccc(O)c4C(N)=O)C[C@H]32)cc1F,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)NC(=O)c1ccccc1-c1ccccc12)c1cc2c(cc1)-c1ccccc1-c1ccccc1-c1ccccc1-c1ccccc<pad>,0.0
Fc1ccc2c(C(=O)c3ccc4c(c3)C(=O)c3ccccc3-c3ccccc34c3)cccc2c1,0.0
COc1ccnc2ccc(NC3CC(c4ccccc4)4)NC3=O)cc12,0.0
Cc1ccc(-c2ccc(C)c(O)c2)c(NC(=O)N(C(=O)c2ccccc2)N)C2CC2)c1,0.0
O=C(Nc1ccc2ccc(F)cc2c1)c1cccc2c1OCCc1ccccc12,0.0
O=C(C1=C(Cl)CC(c2ccccc2)C1)N2C[C@H]2CO)c1ncc2c(n1)CC2,0.0
Cc1ccccc1-c1nc(-c2cccc(-c3ccccc3)c2)cc2c1CCn2,0.0
Cc1cccc2c1C(NC(=O)c1cccc(N3CC(F)C3)c1)C22N,0.0
O=C(c1ccc2c(c1)NS(=O)(=O)c1ccccc13CCc1ccccc1-c1ccccc12)N2,0.0
CCc1cccc2c1CCN(C(C(=O)N1CC(c3cn(C)nn3)C1)C2,0.0
O=C(NC(=O)c1cc2c(cc1)Cc1ccc(F)cc1-c1ccccc12)NC(=O)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1-c1cccccc1-2,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)-c1ccccc1c1ccccc1-c1ccccc12)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1c1ccccc<pad>,0.0
O=C(NC(=O)c1cc2c(cc1)-c1ccccc1-c1ccccc1-c1ccccc12)c1ccc2c(c1)-c1ccccc1-c1ccccc1-cc1ccccc12,0.0
Cc1cccc2c1C(C)(C)CC2=C(C)(O)C(=O)N1CC(Nc2ccccc2)C1,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)-c1ccccc1c1ccccc1c1cccc12)c1cc2c(cc1F)-c1ccccc1-c1ccccc1-c1ccccc1-2,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)c1ccccc1-c1ccccc1-c1ccccc12)c1cc2c(c(=O)[nH]1)-c1ccccc1c1ccccc1-c1ccccc<pad>,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1c1ccccc12)c1cc2c(cc1F)-c1ccccc1-c1ccccc1c1cccc12,0.0
O=C(NC(=O)c1ccc2c(c1F)-c1ccccc1c1ccccc1c1ccccc1-2)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1-c1cccccc1-2,0.0
Cc1cccc(C2Cc3ccccc3(c3cc4cncc(C#N)c4)C2)c1C(=O)N,0.0
O=C(NC(=O)c1cc2c(cc1F)-c1ccccc1-c1ccccc1-c1ccccc12)c1cn2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1c1ccccc12,0.0
Cc1ccccc1C1CC1NC(=O)c1ccc2c(c1)nc(-c1ccccc1)c(=O)n2,0.0
O=C(Nc1ccc2c(c1)-c1ccccc1-c1ccccc1-c1ccccc12)c1ccc2c(c1)-c1ccccc1-c1cccccc1-c1ccccc12,0.0
COCC(=O)N(C)CC1CN(c2cc(Oc3ccccc3c(F)cc3)ncn2)C1,0.0
COCC1CC(=O)Nc2ccccc2N1C(=O)Cn1c(=O)c2ccccc2n1C,0.0
Cc1cc(C(=O)N2C(C)C(O)CCN(c3ncc(O)cn3)C2)cc2ccccc12,0.0
O=C(Nc1ccc2c(c1)-c1ccccc1-c1ccccc1c1cccccc12)c1cc2c(=O)[nH]ccc2cc1,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1c1ccccc12)c1ccc2c(c1)-c1ccccc1c1ccccc.,0.0
O=C(NC(=O)c1cc2c(cc1F)-c1ccccc1-c1ccccc1-c1ccccc12)c1cc2c(c(=O)[nH]1)-c1ccccc1c1ccccc1-c1ccccc1-12,0.0
Cc1ccc2c(c1)C(C)(C)CC2Nc1ccc(-n2ccc(-c3ccccc3)nc2)cc1O,0.0
O=C(NC(=O)c1cc2c(cc1)-c1ccccc1-c1ccccc1-c1ccccc1-2)c1cc2c(cc1=O)-c1ccccc1-c1ccccc1-2,0.0
O=C(NC(=O)c1ccc2c(c1)-c1ccccc1c1ccccc1-c1ccccc1c1ccccc1-2)c1cc2c(c(=O)[nH]1)-c1ccccc1c1ccccc1-c1ccc<pad>,0.0
O=C(c1ccc2c(c1)Nc1ccccc1-c1ccccc12)NC(=O)c1ccc2c(c1)NCC(=O)c1ccccc1-c1ccccc1-2,0.0
COc1cn2ccc(C(=O)NC(=O)C34CC3CCC(=O)N(C)C4)cc2n1,0.0
Cc1ccc(CC(=O)N2c3ccccc3C2c2ccccc2)cc1-1c2c(cnn1C)COC2,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1-c1ccccc1-c1ccccc1c1ccccc12)c1ccc2c(c1)-c1cccccc1-2,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1c1ccccc12)c1ccc2c(c1F)-c1ccccc1-c1ccccc1-c1ccccc1c1cc<pad>,0.0
O=C(NC(=O)c1cc2c(cc1)-c1ccccc1-c1ccccc1-c1ccccc12)c1cc2c(cc1)Cc1ccccc1-c1ccccc1-c1cccc12,0.0
O=C(NC(=O)c1ccc2c(c1F)-c1ccccc1-c1ccccc1-c1ccccc12)c1cc2c(cc1F)-c1ccccc1-c1ccccc1-c1ccccc1c1ccccc12<pad>,0.0
O=C(NC(=O)c1cc2c(cc1F)Cc1ccccc1-c1ccccc1-c1ccccc1-2)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1-c1ccccc1-2<pad>,0.0
O=C(c1cc(-c2ccccc2)cc2c1OC(=O)N2)c1ccc2c(=O)nc(-c3ccccc3)cc2c1,0.0
O=C(NC(=O)N(c1ccccc1)c1cc2c(cc1)Cc1ccccc1-c1ccccc12)c1ccc2c(c1)-c1ccccc1-c1ccccc1-c1cccc2,0.0
Cc1cccc(F)c1C(=O)N1CC2(C1)CC1(C)Oc1ccccc12,0.0
O=C1Nc2ccccc2CN1C1CCN(c2ccc3ccccc3c2C(=O)N,0.0
O=C(c1ccc2c(c1)NC(=O)c1ccccc1-c1ccccc1-c1ccccc12)c1ccc2c(c1)C(=O)ccc(=O)n2,0.0
O=C(NC(=O)c1ccc2c(c1F)-c1ccccc1-c1ccccc1-c1ccccc1-2)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1-c1ccccc1-2<pad>,0.0
O=C(c1ccc2c(c1)-c1ccccc1-c1ccccc1-c1ccccc12)c1cc2c(c(F)c1)3OCNc1ccccc1-c1ccccc13,0.0
O=C(NC(=O)c1cc2c(cc1F)C(=O)Nc1ccccc1-c1ccccc12)c1cc2c(cc1)-c1ccccc1-c1ccccc1-c1ccccc1-c1cccccc12,0.0
O=C(NC(=O)c1cc2c(cc1)-c1ccccc1-c1ccccc1-c1ccccc12)c1cc2c(cc1)-c1ccccc1-c1ccccc1-c1cccccc12,0.0
O=C(NC(=O)c1cc2c(cc1)-c1ccccc1-c1cc(F)ccc12)c1cc2c(cc1)-c1ccccc1-c1ccccc1-c1ccccc1-c1cccc12,0.0
O=C(c1cc(-c2ccc(F)cc2)ccc1O)c1ccc2c(c1)nc(=O)n2C1CC1,0.0
O=C(c1cccc(F)c1)N1CCCN(c2ccnc(Cl)c2)CC1,0.0
O=C(c1cccc2c1CCOC2)N1CCOc2ccccc2C1,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1-c1ccccc12)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1-c1ccc<pad>,0.0
O=C(NC(=O)c1cc(-c2cccc(F)c2F)c2c(c1)-2=O)c1cc2c(cc1)-c1ccccc1-c1ccccc1-c1ccccc12,0.0
O=C(NC(=O)c1ccc2c(c1)-c1ccccc1-c1ccccc1-c1ccccc1-c1ccccc12)c1cc2c(c(=O)[nH]1)C@-2,0.0
O=C1Nc2ncccc2CC12CCc1cccc(OC2CC2)n1,0.0
O=S1(=O)N[C@@H](CN2CCc3ccccc3(C#N)C2)[C@]2CCCNC12,0.0
O=C(NC(=O)Nc1ccc2c(c1F)-c1ccccc1-c1ccccc1-2)c1cc2c(cc1)-c1ccccc1-c1ccccc1-c1ccccc1-c1cccc12,0.0
O=C(Nc1ccccc1C(=)Nc1ccnc2c1NC(=O)NC2)c1ccccc1Cl,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1c1ccccc1-2)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1-c1ccc<pad>,0.0
O=C(NC(=O)c1ccc2c(c1F)-c1ccccc1-c1ccccc1-c1ccccc1-c1ccccc1-2)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1-2<pad>,0.0
O=C(c1cc2c(cc1)-c1ccccc1-c1ccccc1-c1ccccc1-c1ccccc12)c1cc2c(c(F)c1)C(=O)c1ccccc1-c1cccccc12,0.0
O=C(O)[C@H]1Cc2ccccc2[C@@H]1c1cccc(-c2cccc(-c3ccc(-c4ccccc4)c3)c2)c1,0.0
O=C(NC(=O)c1ccc2c(c1F)-c1ccccc1-c1ccccc1-c1ccccc12)C(=O)c1cc2c(cc1)C(=O)Nc1cccc1-c1cccc1-2,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)-c1ccccc1c1ccccc1-c1ccccc12)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1-c1cccc<pad>,0.0
O=C(c1ccc2c(c1)Oc1ccccc1-c1ccccc1-c1ccccc12)c1cc2c(cc1)-c1ccccc1-c1ccccc1-c1cccc12,0.0
CC1(O)CCCN(C(=O)[C@H]2C[C@@H](c3ccccc3)[C@@]3(C)O2)C2CCC1(C)C2,0.0
O=C(NC(=O)c1ccc2ncccc2c1)c1cc(-c2cccc3ccccc23)c2c(c1)NC(=O)c1ccccc1-c1ccccc1c12,0.0
O=C(c1c2c(cccc1-c1ccccc1)OCc1ccccc12)c1cc2c(cc1)NC(=O)Nc1ccccc1-c1ccccc12,0.0
O=C(NC(=O)c1ccc2c(c1O)-c1ccccc1-c1ccccc1-2)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1-(F)c1ccccc12,0.0
O=C1OC2(CC3(C(F)(F)C)C3)CC1N(C(=O)C1OCC1c1ccccc1)C2,0.0
O=C(c1cccc(Cn2cc(C3CC1)cc2-c2ccccc23)c1)Nc1ccc(F)cc1,0.0
O=C(NC(=O)c1ccc2c(c1)-c1ccccc1-c1cnccc12)c1cc2c(cc1F)-c1ccccc1-c1ccccc1-c1ccccc1-c1cccc12,0.0
Cc1cccc(C(C)C)c1C(=O)NC12CCC3(C1)CC2(C(=O)N1CCCOC1)C3,0.0
CC1(N2CC(O)(C(F)F)C2)Cc2ccccc2Oc2c(Cl)ccc21,0.0
O=C(N[1c2ccccc2c2ccccc21)c1ccc2c(c1)-c1ccccc1c1ccccc12,0.0
CC1CC(C(=O)N[C@H]2c3ccccc3OCC[C@@H]2F)N(C)C(=O)CS1,0.0
CC1CN(CCc2nc3ccc2cc2ccc33)CCN1C(=O)Nc1nccs1,0.0
CC(=O)Nc1cccc(F)c1COc1ccc2cccc(=O)c2c1,0.0
c1ccc(C2=CCN(C[C@@H]3C[C@H]4CO[C@@H](C3)C4)Cc3c2)cc1O,0.0
CCCc1cccc(-n2cc(C(=O)NC3CC4CC3C3CCC4)cn2)c1,0.0
O=C(Nc1cccc(-c2ccc(-c3ccccc3)[nH]c2)c1)c1ccc2cccc(CO)c2c1,0.0
Cc1cc2c(c(F)c1)C(=O)Nc1ccccc1-c1cccc(-c3ccccc3)cc1-c1ccccc1N2,0.0
O=C(c1cccc2ccc2c1F)c1ccc2c(c1)-c1ccccc1-c1ccccc1-c1ccccc12,0.0
O=C(c1cc2c(cc1)C(=O)Nc1ccccc1-c1ccccc12)c1c(-c2cccc(F)c2)cc2c(c1)NC(=O)Nc1ccccc212,0.0
O=c1ccccc(-c2ccc(NC(=O)C3(c4ccccc4)CC3)cn2)[nH]1,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc12)c1cc2c(cc1F)-c1ccccc1-c1ccccc1c1cccc12,0.0
O=C(NC(=O)c1cc2c(cc1F)-c1ccccc1-c1ccccc12)c1ccc2c(c1)-c1ccccc1-c1ccccc1-c1ccccc1-c1cccc12,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)-c1ccccc1c1ccccc1c1ccccc1-c1ccccc12)c1cc2c(cc1)-c1ccccc1-c1ccccc1c1cc2,0.0
O=c1ccc(C2=Cc3cccc4cccc4C4)cc3N2CC(F)=CC14,0.0
CCc1cncc(C(=O)N2CCNS(=O)(=O)C3(CCOC3)C2)c1,0.0
O=C(NC(=O)c1ccc2c(c1)-c1ccccc1-c1ccccc1-c1ccccc12)c1cc2c(cc1)OC(=O)c1cccc(F)1-c1ccccc12,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)-c1ccccc1S2)c1cc2c(cc1)-c1ccccc1-2ccc2,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)c1ccccc1c1ccccc1-c1ccccc1-2)c1cc2c(c(=O)[nH]1)-c1ccccc1c1ccccc1-c1ccccc<pad>,0.0
O=C(NC(=O)c1cc2c(cc1)-c1ccccc1-c1ccccc1-c1ccccc12)c1cc2c(c(=O)[nH]1)Cc1ccccc1c1ccccc1c1cccccc1-2,0.0
CC(CNC(=O)c1cccc2c1OC(=O)C2)c1ccc(F)c2cccc(=O)c12,0.0
O=C(NC(=O)c1cc2c(c(=O)[nH]1)-c1ccccc1-c1ccccc1-2)c1cc(-c2ccccc2)c2c(c1)C(=O)Nc1ccccc1-c1ccccc1-c1cc<pad>,0.0
O=C(c1cc2c(cc1)CNc1ccccc1-c1ccccc12)N1c2ONCc3ccc(F)cc2C3)c2ccccc21,0.0
COc1cc(OC)c(CCNC(=O)N2C[C@@H](C)OC(C)(C)C2)c2c1[nH]c1ccnc12,0.0
