smiles,score_Docking,QED,LogP,SA,NormBinding,NormQED,NormLogP,NormSA,Score
Cc1cc2c(c(C(=O)N3CCC(F)(c4cccn4C)C3)c1)NC(=O)CO2,4.5,0.8975621931081678,2.3753199999999994,3.604650579350354,0.75,0.9073345109414797,0.30828885297047437,0.5481841278386173,0.701380749175057
O=C(NC(=O)c1cc2c(cc1)-c1ccccc12)c1cc2ccccc2c(=O)[nH]1,5.1,0.4671775625383169,3.745700000000003,2.187983613038732,0.85,0.1224865803716475,0.14731614261281423,0.7939263498551885,0.7013729072839651
O=C(NCc1ccc2cc[nH]c2n1)N1CC(N2CC(c3ccccc3)C2)C1,4.6,0.7506429475892029,2.5561000000000007,2.61103424586169,0.7666666666666666,0.6394130806297945,0.2870533952299513,0.7205418459402704,0.7013674988466683
Cc1cc(F)ccc1-c1cccc(NC(=O)c2cn3c(cc2=O)C(=O)N(C)CC3)c1,4.7,0.7268800030729422,3.3007200000000028,2.531009197573356,0.7833333333333333,0.5960790568215116,0.19958605070761382,0.734423395839439,0.7013421836701897
O=C(NC(=O)c1ccc2c(c1)OCc1ccccc12)Nc1cc2c(cc1)CNC(=O)N2,5.1,0.5108098446800557,3.8430000000000017,2.583026780525474,0.85,0.20205425986717476,0.13588672543086466,0.725400162628979,0.7013341147927018
O=C1NCc2ccccc2C1NC(=O)c1cc(-c2cccc(F)c2)cc2c1CCC2,4.9,0.6960262258008209,4.082300000000003,3.0232036288564874,0.8166666666666668,0.5398142148121109,0.10777717217659344,0.6490448586927675,0.7013302912348138
O=C(NC1(c2ccccc2)CN(C(=O)C2(CO)CC2)C1)c1c[nH]c2ccccc12,4.8,0.6264466606516534,2.4079000000000006,2.753645972177885,0.7999999999999999,0.41292915935609403,0.30446181893359936,0.6958036941064597,0.7013194672396151
O=C(NC(=O)N1CC2CC2C1)c1ccc(-c2ccccc2)cc1-c1ccc2c(c1)NCC2,5.1,0.6367666014632485,4.790100000000004,3.2673725140699705,0.85,0.43174856789040733,0.0246349164583608,0.60669008807516,0.7013073572423928
Cc1ccc2ccc(C(=O)NS(=O)(=O)c3cccc(C)c3Cl)cc2c1,4.7,0.7468244273769127,4.228740000000003,2.1155054167786496,0.7833333333333333,0.6324496403171446,0.0905754881876446,0.8064987846053808,0.7012857246443502
CC1(C)C(NC(=O)c2ccc(-c3ccccc3F)c(-c3ccccc3)c2)=NCN1,4.9,0.6886062935276493,4.627300000000004,2.579584662021688,0.8166666666666668,0.5262832518642558,0.04375834006803614,0.7259972499259087,0.7012705508524868
Cc1cc(C(=O)N2CCC(CNC(=O)c3c[nH]c(=O)cc3)CC2)cc2c1OCC2,4.4,0.8272236399518291,1.9004199999999996,2.522188183801114,0.7333333333333334,0.7790653675686454,0.36407333621516014,0.73595353353332,0.7012425570650459
O=C(c1c[nH]c2cccc(F)c12)NC(=O)c1ccc2c(c1)NC(=O)CC2,4.8,0.6201572363059578,2.7619000000000007,2.4528342711684417,0.7999999999999999,0.40145978677264715,0.2628789444997842,0.7479840142328659,0.7012322745505297
Cc1cc(F)cc2c(=O)[nH]cc(C(=O)NC(=O)c3cccc(-c4ccccc4)c3)c12,5.1,0.5057556807327391,4.2128200000000025,2.285875842692942,0.85,0.19283750389343116,0.09244554287969642,0.7769454682468497,0.7012228515019978
O=C(NC(=O)c1ccc2c(c1)CNc1ccccc12)c1cccc2c1OCO2,4.8,0.6726924060473755,3.578000000000001,2.454703604700187,0.7999999999999999,0.49726274144389815,0.1670151483827319,0.7476597501773714,0.7011937640004001
O=C(NC(=O)c1cc2c(c(=O)[nH]1)-c1ccccc12)c1cc2c(cc1F)-c1ccccc12,5.3,0.4175417093222024,4.379000000000002,2.595343807318905,0.8833333333333333,0.03197080933411093,0.07292508504520101,0.7232635888224083,0.7011492816535053
Nc1ccc(-c2cccc(C(=O)c3ccc4c(c3)C(=O)NC4)c2)cc1,4.9,0.5715172766043732,3.410200000000001,2.1804223900227964,0.8166666666666668,0.312760123719524,0.1867259007273483,0.795237957868423,0.7011390648981962
O=C(c1cccc2c1NC(=O)c1ccccc12)Nc1nc(-c2ccccc2)coc1=O,5.2,0.4391551862475885,3.948800000000002,2.442212934371629,0.8666666666666667,0.0713850714439075,0.12345884939951535,0.7498264450703906,0.7011337032580481
Cc1ccc(-c2ccc3c(c2)CC(=O)N3)cc1-c1cc2ccccc2c(=O)[nH]1,5.1,0.5416993282651068,4.665120000000004,2.3648024164575343,0.85,0.25838421578590365,0.03931578551694326,0.7632544652981728,0.701095446660102
O=C1C[C@H](c2ccccc2)NC(=O)C1c1ccc2c(c1)CC(F)C2=O,4.6,0.8571811289435597,2.6774000000000013,3.664957269672999,0.7666666666666666,0.8336957413556858,0.2728048001202852,0.5377230241108042,0.7010890232253442
Cc1cccc2c(=O)[nH]c(C(=O)N3CC(=O)Nc4ccccc43)cc12,4.6,0.7174217156738705,2.4354200000000006,2.360258386772525,0.7666666666666666,0.5788309564837572,0.3012291615764847,0.7640426956855946,0.7010769480412503
Cc1cccc2c1CC(C)(C)N(c1ccnc(C(=O)NC3CCOC(C)(C)C3)c1)C2,4.8,0.8183890936987671,4.418720000000003,3.4244804003608458,0.7999999999999999,0.762954719437325,0.06825934557483049,0.5794373589641222,0.7010651423976277
Cc1ccc(F)c2c1NC(=O)CC2(C)NC(=O)Nc1ccc2cccnc2c1F,5.1,0.6071105850918157,4.200520000000002,3.369058590731182,0.85,0.3776679585358256,0.09389037156765112,0.5890511065635542,0.701060943666703
Cc1ccc(C(=O)N2CC(=O)N(C3c4ccccc4CC3)C2)c2ccccc12,4.9,0.6820338251816863,4.077620000000003,2.8949260001974046,0.8166666666666668,0.5142977212163913,0.1083269118724981,0.6712965453991867,0.7010587845154743
O=C(N1CC(Nc2cc(-n3ccccc3=O)ncn2)C1)C1(O)Cc2ccccc2C1,4.6,0.6678694003160127,0.7800999999999993,2.9614373601084942,0.7666666666666666,0.4884675247969317,0.4956725618809561,0.6597591482814651,0.7010565901626019
O=C(NC(=O)c1cc(F)c(-c2ccc(F)cc2)cc1)N1CC2(CNCCO2)C1,4.5,0.8286483333802026,2.1558,3.04908938870763,0.75,0.7816634335996625,0.3340749337493192,0.6445545837758835,0.7010292951124864
Cc1ccc2c(c1)C(=O)NC2C(=O)Nc1ccc2c(c1)C(C)c1ccccc1C2,5.0,0.6868082522567822,4.4742200000000025,3.35146877189303,0.8333333333333334,0.5230043499930371,0.0617399966169867,0.592102325564877,0.7010180005508234
Cc1cc(C(=O)Nc2cc3c(cc2F)CC(=O)N3)cc2ccccc12,4.7,0.743120977048863,4.034220000000002,2.224355461528756,0.7833333333333333,0.6256960410492307,0.11342492529178516,0.7876171049307731,0.7010071404605123
Nc1ccc2c(c1F)C(=O)Nc1ccccc1-c1cccc(F)c1-2,5.0,0.6009501678980456,4.446700000000002,2.469312441999069,0.8333333333333334,0.36643384295048154,0.06497265397410146,0.7451256273212054,0.7009865457579121
Cc1ccc(C)cc1C(=O)N1CCCc2c(-c3ccc(C(N)=O)cc3)cccc21,4.8,0.7136033755079924,4.662340000000004,2.1628120134536832,0.7999999999999999,0.5718678445031244,0.03964234029357028,0.7982927429178052,0.7009802927714499
O=C(c1ccc2cccnc2c1)N1CCC(NC(=O)[C@H]2CCC(=O)O2)(c2ccccc2)C1,4.9,0.644588962974796,2.798000000000001,3.373019459848969,0.8166666666666668,0.44601339941187296,0.25863843103351103,0.5883640341596172,0.7009682531271668
CC1(NC(=O)[C@@H]2CC(=O)N(c3ccccc3)C2)c2ccccc2-c2ccccc21,4.8,0.7414379910811646,4.099800000000003,2.83713337705597,0.7999999999999999,0.6226269536327557,0.10572152160430037,0.6813215463095408,0.7009670021546597
Cc1ccc(F)c(C(=O)NC(=O)Nc2cccc3c2OCCC3)n1,4.4,0.8876805292675637,2.816020000000001,2.554128279103141,0.7333333333333334,0.8893143427825563,0.25652169827278404,0.7304130429469005,0.7009582417335574
Cc1cc(C#N)ccc1C(=O)Nc1cccc2c1OC(=O)Nc1ccccc12,4.9,0.6842291950800323,4.710300000000003,2.496708698508817,0.8166666666666668,0.5183011902047489,0.03400868306801752,0.7403733340089884,0.7009349873948421
Nc1cc2c(c(=O)[nH]1)-c1ccccc1c1ccccc1c1ccccc1-2,5.3,0.4207312883631535,4.938500000000002,2.263332558495195,0.8833333333333333,0.03778731469203883,0.007202999605315341,0.7808559404199453,0.7009179588050634
Cc1c(C(=O)N2CC(F)(c3ccc(F)cc3)C2)ccc2c1C(=O)NCC2,4.4,0.8995710345063707,2.7408200000000003,2.7331429510021223,0.7333333333333334,0.9109978271991607,0.2653551224462951,0.6993602519295751,0.7009046534908363
O=C1CN(C(=O)c2ccc(N3C(=O)c4cc[nH]c(=O)c43)cc2)c2ccccc21,4.6,0.7493953454999326,2.509900000000001,2.656418890816509,0.7666666666666666,0.6371379577550722,0.2924803127408051,0.7126691957254725,0.7008954132888016
O=C(NC(=O)c1cc2c(cc1)COCC2)c1cncc(-c2ccc3c(c2)N(C)C(=O)NC3)c1,4.9,0.6075273773476577,3.0509000000000013,2.817879911794881,0.8166666666666668,0.37842801945863785,0.22893134362020062,0.6846613498394398,0.7008687379584944
Cc1cc2c(cc1C)C(=O)Nc1ccc(-c3ccc4c(c3)OCOC4)cc12,5.2,0.4964300037928869,4.831640000000003,2.4623798079918675,0.8666666666666667,0.17583123153255525,0.019755389328471984,0.7463281971035677,0.7008581484631261
Cc1ccc(-c2cc(C)cc(C(=O)N3CC(=O)N[C@@H](C)C3)c2)cc1-c1ccccc1,4.9,0.7010733876644996,4.597940000000004,2.7550250674584547,0.8166666666666668,0.5490182018102393,0.04720713439960911,0.6955644692592099,0.7008456472135726
COc1cc(C(=O)N2CCc3cc(-c4ncccc4O)ccc32)cc(=O)[nH]1,4.6,0.7447411759313863,2.354,2.716802285514344,0.7666666666666666,0.6286506301533451,0.3107932226962622,0.7021947864685225,0.7008305305984796
Cc1cc(C(=O)NC(=O)c2ccccc2)cc2c(=O)[nH]c(Oc3ccccc3)cc12,5.1,0.5044829726030566,4.199020000000003,2.3071035497328225,0.85,0.19051659772984875,0.09406657018813336,0.7732632027459617,0.7007846370663944
Cc1cc(C(=O)NC(=O)c2cc(-c3ccccc3)c3ccccc3c2)cc2c1CNC2=O,5.2,0.4747400738964406,4.628820000000004,2.376004551760486,0.8666666666666667,0.13627755004794714,0.043579792132614203,0.7613112862122335,0.7007835295059462
Cc1cccc2c1OCC(NC(=O)c1cccc3c1CC(=O)N3)C2,4.4,0.8907631389271033,2.22312,3.0010596207287747,0.7333333333333334,0.8949357791448188,0.3261671396620749,0.6528860704179373,0.7007322322558164
CC1(C)CC(=O)Nc2cc(C(=O)Nc3cccc4c3C(=O)NCC4)ccc21,4.6,0.7666713325042767,2.8446000000000007,2.62171867438863,0.7666666666666666,0.668642388178059,0.25316452722386196,0.7186884708919177,0.7007162052960505
CC1(C(=O)Nc2cccc(-c3ccc4c(c3)C(=O)OC4)c2)CCC1O,4.6,0.8439461663797764,3.1235000000000013,3.246632778464539,0.7666666666666666,0.8095605091899808,0.22040333038885895,0.6102877075813058,0.7006918213826812
Cc1cc(=O)[nH]cc1C(=O)N[C@H]1C[C@H](NC(=O)c2ccc3ccccc3c2)C1,4.7,0.6543940395671667,2.5273200000000005,2.330525363552635,0.7833333333333333,0.46389390332859426,0.29043405942827116,0.7692003363782052,0.7006861632468403
O=C(Nc1ccc2c(c1)C(=O)Nc1ccccc12)c1cccc2ccc(=O)[nH]c12,5.2,0.4062703635777083,3.775100000000001,2.2415259105322143,0.8666666666666667,0.011416422039679991,0.14386264965136197,0.7846386319434924,0.7006584370301201
O=C(c1cccc2c1CC(=O)N2)N[C@H]1c2ccccc2Cc2ccccc21,4.7,0.7386403469565365,3.6048000000000022,2.4882174905624623,0.7833333333333333,0.6175251794388724,0.16386706636344872,0.7418462619150965,0.7006571841050752
O=C(NC1(c2ccc3c(c2)OCO3)COC1)c1ccc2c(c1)CCC2=O,4.3,0.9176792734362224,2.1997,2.632169181771353,0.7166666666666667,0.9440199493682084,0.3289181874565381,0.7168756729891634,0.7006480476480577
O=C(c1cccc(F)c1F)NC(=O)Nc1cccc(-c2cccc(F)c2)c1,4.8,0.7001136211557053,4.732800000000002,1.9949615893683847,0.7999999999999999,0.5472679749091066,0.031365703760783625,0.8274089270048363,0.7006042605674727
O=C(Nc1ccc2c(c1)OCCC2=O)c1ccc2c(c1)CCc1ccccc12,4.8,0.7141475041455715,4.669700000000003,2.1873006028240134,0.7999999999999999,0.5728601156132762,0.03877779239573753,0.7940448282638874,0.7005682736272901
Cc1ccccc1-c1ccc(C(=O)NC(=O)c2c(C)cccc2C(=O)NC(N)=O)cc1,4.9,0.5663270313970041,3.34914,2.2002457429583906,0.8166666666666668,0.30329521042845214,0.19389835923844667,0.7917992987381867,0.7005659535071753
O=C(NC(=O)C12CNC(=O)C1(F)C2)c1ccc(-c2ccccc2)cc1,4.5,0.8387536347314137,1.8382,3.3972223775977994,0.75,0.8000914263529849,0.37138205499276467,0.5841656735510071,0.7005639154896756
Cn1ccc(C(=O)NC(=O)c2ccc3c(c2)C(=O)c2ccccc23)cc1=O,4.8,0.5566469478554684,2.1669,2.2268063262104896,0.7999999999999999,0.2856426434089049,0.33277106395775036,0.787191965538754,0.7005605672905408
Cc1cc(F)ccc1C(=O)N1CC(NC(=O)c2ccc3ccnc(O)c3c2)C1,4.6,0.7329945402901906,2.6423200000000007,2.4151430476212425,0.7666666666666666,0.6072295058396272,0.27692549852463055,0.7545221246323248,0.7005343795663249
Cc1ccc2c(c1)CCC2C(=O)NC(=O)c1cccc2c1CNC2=O,4.5,0.8271189600212957,2.22482,3.014932421938905,0.75,0.7788744736077189,0.3259674478921951,0.6504796241069548,0.7005321545606867
Cc1ccc(-c2cccc(NC(=O)c3nnc4c(c3C)CCC(=O)N4C)c2)c(F)c1,4.8,0.7143488760455545,4.060840000000002,2.605585571199729,0.7999999999999999,0.5732273367167978,0.11029798710695993,0.7214870006239869,0.7005012324447745
CC1(C(=O)Nc2cc(c3ccc4c(c3)CCC4)ccc2F)NC(=O)C(C)(C)CN1,4.8,0.7462315583274697,3.3817000000000013,3.4014244026969944,0.7999999999999999,0.6313684863597225,0.19007367451651136,0.5834367690099955,0.7004878929886228
Cc1cccc2c1OC(C(=O)NCc1nc3c(cc1C)CC(=O)N3)C2,4.4,0.8951124714444328,1.81294,3.3403755421989256,0.7333333333333334,0.9028672069494464,0.3743492397616859,0.5940266133327121,0.7004576393377177
O=C(c1ccc2c(c1)NC(=O)C2)c1ccc(-c2ccc3c(c2)OCO3)cc1,4.7,0.7242167789026934,3.807900000000002,2.2114556599879727,0.7833333333333333,0.5912224103936508,0.14000977315014973,0.7898547697945613,0.7004420286671694
O=C(c1ccc2c(c1)CCNC2=O)Nc1ccc2c(c1)CCC2=O,4.3,0.8917110920766175,2.3537,2.267254208672293,0.7166666666666667,0.8966644632446394,0.31082846242035866,0.7801756711319554,0.7004335263463619
Cc1cccc(C(=O)NC(=O)C2C3Oc4ccc(Cl)cc4N(C)C32)c1,4.6,0.8405625624658637,2.800620000000001,3.446180015377996,0.7666666666666666,0.8033901807417131,0.2583306707764019,0.5756732339170745,0.7004060752101856
O=C(NS(=O)(=O)c1ccc2c(c1)OCC2)c1ccc2c(c1)C(=O)c1ccccc1-c1ccccc12,5.3,0.4081151296147586,4.560000000000003,2.417873544891384,0.8833333333333333,0.01478053103364523,0.05166378484034062,0.7540484787562431,0.7003826127963563
Cc1cc(C(=O)N2CC3(CC(O)(C(=O)Nc4ccccc4)N3)C2)ccc1F,4.6,0.7684961325050033,1.6493199999999997,3.470001958146594,0.7666666666666666,0.6719700871769239,0.3935689852838917,0.5715409591567275,0.700374669828421
Nc1ccc2c(c1)C(c1cccc(-c3ccc4c(c3)CCNC4)c1)CO2,4.9,0.6892546533992644,4.105800000000003,2.991250642301102,0.8166666666666668,0.5274655986939458,0.1050167271223712,0.6545875854612399,0.7003736577944224
O=S(=O)(c1cccc(-c2ccc3ccccc3c2)c1)c1ccc2oc(=O)[nH]c2c1,5.2,0.472025035735127,4.7741000000000025,2.27481107536738,0.8666666666666667,0.13132641580436674,0.02651436841017185,0.7788648187881836,0.700337226966939
O=C(NC(=O)c1ccc2c(c1F)-c1ccccc1-2)c1cc2c(c(=O)[nH]1)-c1ccccc12,5.3,0.4175417093222024,4.379000000000002,2.642719433939476,0.8833333333333333,0.03197080933411093,0.07292508504520101,0.715045572851105,0.700327480056375
Cc1cccc2c1OCC(NS(=O)(=O)c1ccc(-c3ccccc3)cn1)C2,4.7,0.7537656546605865,3.3390200000000023,2.8469645357159603,0.7833333333333333,0.6451076384942475,0.19508711259796663,0.6796161837708818,0.700314426819643
O=C(NC(=O)c1cc(F)c2c(c1)C(F)(F)c1ccccc12)c1ccc2c(c1)C(=O)N[C@H]2,5.0,0.618961245676097,3.7696900000000015,3.157991236758896,0.8333333333333334,0.399278782377615,0.14449813934256805,0.6256639180384695,0.7002774173091987
Cc1ccc(F)c2c1C(=O)N(C(=O)c1cccc3c1CC(=O)N3)CC2,4.5,0.8124985543141372,2.4674200000000006,2.714062664748072,0.75,0.752212752095588,0.29747025767286295,0.702670014952419,0.7002353024720869
Cc1ccc(C(=O)NC(=O)c2cccc(C)c2)c2ccc(F)cc12,4.7,0.7202493288220685,4.165940000000003,1.9406091530141296,0.7833333333333333,0.5839873820858446,0.09795233709850226,0.8368371757036,0.700211022822128
Cc1ccc2c(c1)C(=O)Nc1ccccc1-c1ccc(O)cc12,4.9,0.6372472507252107,4.600320000000004,2.119155157589219,0.8166666666666668,0.4326250782297322,0.04692756592177716,0.8058656820922976,0.7002084992910473
CC1(NC(=O)c2cccc3c2C(=O)NCc2ccccc23)CCCc2ccccc21,5.0,0.6662091443167675,4.5785000000000045,3.113042886150918,0.8333333333333334,0.48543988767267265,0.04949066852105921,0.6334608864276899,0.7001724775954756
Cc1cc(C(=O)NC2(C)CN(C(=O)c3ccccc3)C2)ccc1-c1ccccc1F,4.8,0.7011867983084124,4.445620000000004,2.226192714056872,0.7999999999999999,0.5492250170700261,0.06509951698084837,0.7872984058085367,0.7001622939859411
Cc1ccc(NC(=O)NC(=O)c2ccccc2O)cc1N1CC(=O)OC(C)(C)C1=O,4.7,0.6659703038279101,2.33092,2.615532006471774,0.7833333333333333,0.4850043389794775,0.31350433213674944,0.7197616416207624,0.7001603646070322
O=C(c1ccc(F)c2ccc(=O)[nH]c12)NC(=O)c1ccc2ccc(F)cc2c1,5.0,0.5239632241196144,3.529700000000001,2.328665772510764,0.8333333333333334,0.22604071732841974,0.17268874396226097,0.7695229104520973,0.7001585705076111
O=C(Nc1ccc2c(c1)C(=O)NC(=O)c1ccccc12)c1ccc2c(c1)C(=O)NC2=O,5.0,0.4361422446182255,2.1774,2.321764367938062,0.8333333333333334,0.06589068146162058,0.3315376736143746,0.7707200630186928,0.7001481751428023
O=C(c1cc(-c2cccc(F)c2)cc(=O)[nH]1)N1CCN(C2CONC2=O)CC1,4.4,0.7949107176709941,0.3687999999999994,3.285226384812792,0.7333333333333334,0.7201396337449298,0.5439862236171937,0.6035930652940328,0.7001052255989488
O=C1Cc2cc(C(=O)Nc3ccc4c(c3)C(=O)c3ccccc34)ccc2CN1,4.9,0.5699057708763552,3.3226000000000013,2.283419510474628,0.8166666666666668,0.30982138742203646,0.19701590016351267,0.7773715560654363,0.7000875510317652
O=C(NCc1ccc2c(c1)C=CC2)[C@@H]1CNCCC1C1CCc2ccccc21,4.7,0.8564421083338094,3.8278000000000025,3.608878932099156,0.7833333333333333,0.832348065916061,0.1376722047850848,0.5474506563702553,0.7000804260404735
O=C(NC(=O)c1ccc2c(c1)NC(=O)Nc1ccccc12)N1CCCc2ccccc21,5.1,0.5449824417191006,4.613600000000004,2.4934237036023976,0.85,0.264371290177434,0.045367620801774144,0.7409431658514845,0.7000682076830692
Cc1cc(=O)c2cc(C(=O)NC(=O)c3cc4c([nH]3)CCCC4=O)ccc2[nH]1,4.8,0.6062940311216483,2.25382,2.71855794564369,0.7999999999999999,0.3761788935270776,0.32256094122953793,0.7018902407767325,0.7000630075533348
Cc1ccc(C(=O)NC(=O)c2ccc3cccc(F)c3n2)c2cc(F)ccc12,5.1,0.5225267288292563,4.544820000000003,2.3042614881874943,0.85,0.2234211294625193,0.05344691487962128,0.7737562011258668,0.7000624245468007
Cc1cc(N2C3CCC2CN(C(=O)c2ccccc2)C3)c(=O)[nH]c1-c1ccc(F)cc1,5.0,0.7013565689914675,3.982820000000003,3.892641041650625,0.8333333333333334,0.5495346103031553,0.11946266468697742,0.49822784466960546,0.7000558452993072
O=C(c1cc(-c2ccc(F)cc2)c[nH]c1=O)Nc1cccc2c1OCc1ccccc12,5.2,0.4978841011598186,4.992700000000002,2.4150944728331663,0.8666666666666667,0.1784829184846947,0.0008363561185560364,0.7545305506609115,0.7000516491930829
Cc1cc(C)cc(C(=O)N[C@H]2C[C@@H](NC(=O)c3c(C)cc(=O)[nH]c3F)C2)c1,4.6,0.7192941042428619,2.1300600000000003,2.6459168996673164,0.7666666666666666,0.5822454378318708,0.3370985020767948,0.7144909242629283,0.700050153083826
O=C(c1ccc2c(c1)C(=O)c1ccccc12)NC(=O)c1ccc2c(c1)C(=O)NC2=O,4.9,0.5057004371646427,2.3518,2.2685665214259743,0.8166666666666668,0.19273676191284433,0.3110516473396362,0.7799480307198197,0.7000403106638966
O=C(NC(=O)c1cc(-c2ncccc2F)cc2c1CNC2=O)c1ccc(F)cc1F,4.8,0.6490079037847732,2.9795000000000007,2.6779646920788505,0.7999999999999999,0.45407176465932425,0.23731839795515663,0.7089317519908166,0.7000321914605296
Cc1cc(=O)c(C(=O)NC2(C)CCCC2c2ccc(F)cc2)cc2c1COC2,4.7,0.8749648155155031,3.9807200000000034,3.704578746426402,0.7833333333333333,0.866126010962228,0.11970934275565248,0.5308500822207922,0.7000018769272006
CN1C(=O)[C@@H](NC(=O)NC(=O)c2cc(-c3cccc(C)c3)ccc2)c2ccccc21,4.8,0.7028218044616021,3.8191200000000025,2.6790324882729344,0.7999999999999999,0.5522066086619491,0.13869180746894227,0.7087465266586568,0.6999644942789548
O=C(c1cc2c(cc1)C(=O)N2)c1ccc2c(c1)CCN(c1ccccc1)C2=O,4.7,0.7172904109565609,3.686200000000002,2.2491391685942865,0.7833333333333333,0.5785915096533301,0.15430535455861094,0.7833179976677951,0.6999548195213069
Cc1nc(=O)[nH]c(N2CCN(c3ccc4c(c3)C(F)(F)C(=O)N4)CC2C)n1,4.5,0.8189409548322704,1.2323199999999996,3.635067801988151,0.75,0.7639610915004224,0.44255220177796206,0.5429078024521037,0.6999421095730487
O=C(NC(=O)C1(c2ccccc2)OCCO1)c1ccc2c(c1)OCCC2,4.4,0.8563408012670253,2.1678,2.722252161528438,0.7333333333333334,0.8321633226978556,0.33266534478546095,0.7012494233921849,0.6999411424208835
CN(C)C1(c2ccccc2)CCC(NC(=O)c2ccc(F)cc2NC(N)=O)CC1,4.7,0.720916986357266,3.445800000000001,2.4534461181024216,0.7833333333333333,0.5852049200684051,0.1825441201345691,0.7478778801670157,0.6998960253703324
Cc1cc(C(=O)NC(=O)N2Cc3ccccc3C2)c(NC(=O)c2cccc(F)c2)cc1F,4.9,0.6405614116822023,4.391120000000003,2.3146571270113228,0.8166666666666668,0.4386687707408382,0.07150140019170426,0.7719529210010394,0.699878975860025
Cc1cccc2c1OC(C(=O)NC(=O)c1nc3ccccc3cc1-c1ccccc1)C2,5.2,0.5080449709855406,4.470320000000003,2.885666774521756,0.8666666666666667,0.19701224571682277,0.06219811303024059,0.6729026975477124,0.6998779722961443
O=C(NC(=O)c1cccc2ccccc12)c1cccc2c1CC(=O)NC2=O,4.6,0.6872670365971677,2.2224999999999997,2.258151136663196,0.7666666666666666,0.5238409875366516,0.32623996842520775,0.7817547360751556,0.6998502358703681
Cc1ccc2ccc(C(=O)N3CCC[C@H]4C(=O)NC[C@H]43)cc2c1C,4.5,0.8775278541465394,2.807240000000001,3.190252052606384,0.75,0.870799959385702,0.25755304753134023,0.6200677936430024,0.6998420800560043
CC1(F)Cc2ccccc2C1NC(=O)c1ccc2c(=O)[nH]c(=O)[nH]c2c1,4.8,0.6573157627182238,1.9718,3.460179467020706,0.7999999999999999,0.46922194760789143,0.35568863119514393,0.573244818181053,0.6998155396984088
O=C(NC(=O)c1cc2c(c(=O)[nH]1)Oc1ccccc1C2)c1cc2c(cc1)-c1ccccc1-2,5.3,0.4092355586248182,4.289000000000002,2.6459031816018914,0.8833333333333333,0.016823741518953116,0.08349700227413703,0.7144933038679868,0.699814738099441
Cc1cccc2ccc(C(=O)NC(=O)C(=O)c3ccc4c(c3)CNC4)cc12,4.9,0.5576182332902007,2.890720000000001,2.463498589210648,0.8166666666666668,0.28741387618372044,0.24774700697276708,0.7461341276509783,0.6997961677474133
NC(=O)c1ccc(C(=O)N2CC(N3CCc4cc(F)ccc43)C2)cc1Cl,4.3,0.898328379940776,2.4651000000000005,2.298589104848276,0.7166666666666667,0.9087317266115797,0.2977427782058756,0.7747401614489755,0.6997881332933097
Cc1ccccc1C1(C)CCN(C(=O)c2c[nH]c(=O)cc2F)C1,4.4,0.9262371360011176,2.62622,3.1560046227393457,0.7333333333333334,0.9596260380783603,0.2788166970511403,0.6260085261609591,0.6997784594623794
O=C(c1ccc(F)c2ccccc12)Nc1cc(-c2cccc3c2NC(=O)NC3)ccn1,5.3,0.4462573531096688,4.928300000000003,2.6044652420639363,0.8833333333333333,0.08433655848210625,0.008401150224594645,0.7216813385860954,0.699775238062613
O=C(NCc1cc(F)cc2c1OCOC2)C1CCc2ccccc2C1,4.4,0.9330977659929148,3.113500000000002,2.89892206262814,0.7333333333333334,0.9721370593114792,0.2215779878587406,0.6706033681850653,0.6997651748688618
Cc1ccc(F)c(C(=O)NC(=O)N2CCN(c3cccc(Cl)c3)CC2)c1,4.4,0.8741525207764514,3.459520000000002,2.0466967181254088,0.7333333333333334,0.864644713072679,0.18093249008589118,0.8184346897286154,0.6997345226220518
O=C(NC(=O)c1ccc2c(c1)Cc1ccccc1-c1ccccc12)c1cc2c(cc1)C2=O,5.3,0.409971467179513,4.884000000000004,2.255651568698667,0.8833333333333333,0.018165741825692947,0.013604882816170782,0.7821883237851055,0.6997292281760302
Cc1cc2cc(F)ccc2cc1C(=O)NC(=O)c1ccc2[nH]c(=O)ccc2c1,5.0,0.5252817607542487,3.6990200000000018,2.2536283820531207,0.8333333333333334,0.22844519619585296,0.15279944368222254,0.7825392759804017,0.6997117249191811
Cc1cccc2c1C(NC(=O)c1cc3c([nH]c1=O)CCSC3=O)c1ccccc12,4.9,0.6863494586656598,3.6126200000000015,3.3339379646370624,0.8166666666666668,0.5221676955798106,0.16294848422200114,0.5951433081184845,0.6996926154586962
NC(=O)c1cc2c(cc1-c1cccc(C(=O)N3Cc4ccccc4C3)c1)CCC2=O,4.7,0.7323631726575422,3.7374000000000023,2.3915441579618038,0.7833333333333333,0.6060781459984156,0.14829110831281622,0.7586157074714399,0.6996318295116004
O=C(NC(=O)c1cccc2c1CNC2=O)c1ccc(-c2ccccc2)c(F)c1,4.7,0.6909541933699608,3.306300000000001,2.2495167754318945,0.7833333333333333,0.5305648739332954,0.19893059183941997,0.7832524960745985,0.6996081295180647
Cc1ccc(C(=O)NC(=O)N2CC3(C2)C(=O)Nc2ccccc23)c2ccc(C(N)=O)cc12,4.9,0.5797481963585014,2.30262,3.106630241145892,0.8166666666666668,0.3277700006455668,0.31682861277651486,0.6345732562859647,0.6995838536374713
